% Model:              20_4_e-6_MW_fixed_phi.mph
% Version:            COMSOL 5.5.0.359
% Date:               Mar 28 2022, 10:20
% Table:              Tabelle 1 - sigma_eff ((dflux.u21-dflux.u22)*2*pi/(pi*L^2)/E0/(2*mu*c0))
% w                                               Normalized effective conductivity
556.9540905800136                                 0.9989020303809255+2.5168358416840725E-8i
606.1898993497584                                 0.9989020309920711+2.4355930663889023E-8i
659.7782479539546                                 0.9989020315676046+2.3651627417182344E-8i
718.1039092537357                                 0.9989020321096139+2.305204449450474E-8i
781.585670768409                                  0.9989020326192805+2.2554850215814358E-8i
850.679341636417                                  0.9989020330973961+2.2158785199432777E-8i
925.8810253973965                                 0.9989020335440928+2.1863720481354586E-8i
1007.7306820944617                                0.9989020339592638+2.16706644994122E-8i
1096.8160052731403                                0.9989020343427835+2.158175757061625E-8i
1193.7766417144383                                0.9989020346942702+2.1600260264773634E-8i
1299.3087842004172                                0.9989020350135005+2.1730521744326395E-8i
1414.1701702890239                                0.9989020353003557+2.1977956772625033E-8i
1539.1855229902085                                0.9989020355549967+2.2349031961963692E-8i
1675.2524724082173                                0.9989020357777489+2.2851156034135217E-8i
1823.3480008684423                                0.9989020359692007+2.349273246081694E-8i
1984.5354578058032                                0.9989020361304228+2.4283048611496648E-8i
2159.9721947827215                                0.9989020362624906+2.5232304787949307E-8i
2350.917875457289                                 0.9989020363669526+2.635157267281712E-8i
2558.743520168589                                 0.9989020364454598+2.765285782534062E-8i
2784.94135008065                                  0.9989020364997288+2.9149083163225517E-8i
3031.135501567582                                 0.9989020365317272+3.085421007214289E-8i
3299.0936877709423                                0.9989020365431769+3.278329134933929E-8i
3590.739891061055                                 0.9989020365360064+3.4952649279133526E-8i
3908.168177536272                                 0.9989020365119118+3.7379979292377474E-8i
4253.657732750392                                 0.9989020364723118+4.008454266169779E-8i
4629.689226627268                                 0.9989020364187277+4.308737460701586E-8i
5038.962625065161                                 0.9989020363523747+4.6411468507201094E-8i
5484.416576121026                                 0.9989020362741873+5.008200185997486E-8i
5969.249509970739                                 0.9989020361852197+5.412655410994644E-8i
6496.942604146125                                 0.998902036086379+5.857533751059179E-8i
7071.284778943011                                 0.9989020359783254+6.346141263354801E-8i
7696.399902471167                                 0.9989020358618582+6.882095607430789E-8i
8376.776400682924                                 0.9989020357376183+7.469350007964884E-8i
9117.29948498494                                  0.9989020356064743+8.112219937245228E-8i
9923.286228832565                                 0.998902035468998+8.815415231908879E-8i
10800.52374516254                                 0.9989020353260767+9.58407378636643E-8i
11755.310738783699                                0.9989020351784154+1.0423796821044223E-7i
12794.50273207876                                 0.9989020350268114+1.1340691078199983E-7i
13925.561288744648                                0.9989020348720103+1.2341414157569894E-7i
15156.607589006044                                0.9989020347149334+1.3433222732729318E-7i
16496.48074098024                                 0.9989020345564735+1.462402643058693E-7i
17954.80124687834                                 0.9989020343976083+1.59224469817987E-7i
19542.040079740553                                0.9989020342395536+1.7337878414651647E-7i
21269.59386668692                                 0.9989020340835099+1.88805584433814E-7i
23149.866718511657                                0.9989020339310823+2.0561639933890773E-7i
25196.359293170186                                0.9989020337839363+2.2393273214685953E-7i
27423.765732649525                                0.99890203364426+2.4388690990323984E-7i
29848.079169243334                                0.9989020335145545+2.656230670088878E-7i
32486.706558783815                                0.9989020333977465+2.8929813918670973E-7i
35358.59366535183                                 0.9989020332974147+3.1508304513094957E-7i
38484.36109487433                                 0.998902033217795+3.4316384974728566E-7i
41886.4523543528                                  0.9989020331639441+3.737431433333002E-7i
45589.294999810685                                0.9989020331418984+4.070414682494428E-7i
49619.47603002908                                 0.9989020331588568+4.4329889658215513E-7i
54005.93278542374                                 0.9989020332233308+4.827767463167002E-7i
58780.16072274924                                 0.9989020333456199+5.257594047996336E-7i
63976.439557484366                                0.9989020335377717+5.725564004189398E-7i
69632.0793976389                                  0.998902033814286+6.235045370870667E-7i
75787.68863625945                                 0.998902034192197+6.789702976333172E-7i
82487.46552614598                                 0.9989020346918668+7.393524610302787E-7i
89779.51553033332                                 0.9989020353372701+8.050848635432569E-7i
97716.19672696182                                 0.9989020361568106+8.766394674627211E-7i
106354.49574860134                                0.9989020371842356+9.54529736150112E-7i
115756.43695533059                                0.9989020384590406+1.0393141543345046E-6i
125989.52777950285                                0.9989020400282899+1.1316002019958391E-6i
137127.24343984036                                0.9989020419474466+1.2320485705665274E-6i
149249.55450518322                                0.9989020442820011+1.3413777769272485E-6i
162443.50109588687                                0.9989020471093688+1.4603691976953812E-6i
176803.81784572086                                0.9989020505207923+1.589872253957764E-6i
192433.6141115984                                 0.9989020546242817+1.730810501703146E-6i
209445.1143151473                                 0.9989020595472771+1.8841876883278144E-6i
227960.4637318982                                 0.998902065440302+2.051094734704126E-6i
248112.60551377755                                0.998902072481065+2.2327166827191716E-6i
270046.23524206877                                0.9989020808796564+2.430341008141357E-6i
293918.83986468904                                0.9989020908839655+2.6453653921310114E-6i
319901.8284775067                                 0.998902102786871+2.879306989035316E-6i
348181.76306889736                                0.998902116934097+3.1338118813116922E-6i
378961.69806447235                                0.9989021337340093+3.4106649706104782E-6i
412462.63829013566                                0.998902153668572+3.7118005181272207E-6i
448925.12582186074                                0.9989021773067704+4.0393131494301595E-6i
488610.9671160336                                 0.9989022053201+4.395469137847564E-6i
531805.1128214208                                 0.998902238500878+4.782717884963845E-6i
578817.703770128                                  0.9989022777837294+5.203703604226924E-6i
629986.2978380707                                 0.9989023242705882+5.661276472281314E-6i
685678.2936641752                                 0.9989023792603334+6.158503391724339E-6i
746293.5686310144                                 0.9989024442830379+6.698677578948331E-6i
812267.350047972                                  0.9989025211400105+7.285326236040393E-6i
884073.3401525081                                 0.9989026119506285+7.922215687797551E-6i
962227.1173675155                                 0.9989027192055944+8.613353360274183E-6i
1047289.8382363617                                0.9989028458297866+9.362982652959951E-6i
1139872.2666160525                                0.9989029952530551+1.0175573624339965E-5i
1240639.1590588344                                0.9989031714912903+1.1055801873228637E-5i
1350314.0378698776                                0.9989033792387427+1.2008516725211345E-5i
1469684.3861124474                                0.9989036239703083+1.3038692803752783E-5i
1599607.301861491                                 0.9989039120554671+1.41513618638888E-5i
1741015.6523040226                                0.9989042508817616+1.5351519095118062E-5i
1894924.7718738236                                0.9989046489864267+1.6643997816073734E-5i
2062439.752514097                                 0.9989051161925824+1.8033305066016538E-5i
2244763.3784132237                                0.9989056637437485+1.9523411424002373E-5i
2443204.762186492                                 0.9989063044291175+2.111748420700458E-5i
2659188.744512702                                 0.9989070526854839+2.281755784928268E-5i
2894266.1247167517                                0.9989079246617956+2.4624132998862493E-5i
3150124.795755334                                 0.9989089382202634+2.6535698723271935E-5i
3428601.8635565974                                0.9989101128480872+2.8548179933731236E-5i
3731696.8377327556                                0.9989114694455814+3.0654313885134066E-5i
4061585.988376988                                 0.9989130299497033+3.284297794597754E-5i
4420637.972028548                                 0.9989148167517278+3.509849985656184E-5i
4811430.839003264                                 0.9989168518707778+3.7400006542791246E-5i
5236770.544204666                                 0.9989191558529517+3.972088628927785E-5i
5699711.094326075                                 0.9989217463897011+4.2028465116961565E-5i
6203576.476104281                                 0.9989246366819202+4.4284015080572335E-5i
6751984.523072522                                 0.9989278336229703+4.6443222618484305E-5i
7348872.892180388                                 0.9989313359376245+4.8457229290762294E-5i
7998527.336796724                                 0.9989351324664094+5.027432222727115E-5i
8705612.479099892                                 0.9989392008445404+5.18422754921035E-5i
9475205.302806547                                 0.9989435068368102+5.311124556161788E-5i
1.0312831606721869E7                              0.9989480045667126+5.403700321517216E-5i
1.1224505680853104E7                              0.9989526377934809+5.4584178488760296E-5i
1.2216773489967931E7                              0.9989573422517802+5.4729121028169234E-5i
1.3296759674662154E7                              0.9989620488981894+5.446198228475705E-5i
1.4472218707411403E7                              0.9989666877455353+5.378769843110881E-5i
1.5751590570916245E7                              0.9989711918444693+5.2725715239784406E-5i
1.7144061358519755E7                              0.9989755009490355+5.13084826576807E-5i
1.865962923181746E7                               0.9989795644471129+4.957894131895705E-5i
2.030917620904739E7                               0.9989833432847838+4.7587357587252035E-5i
2.2104546299710285E7                              0.9989868107825514+4.538792289621807E-5i
2.405863054644067E7                               0.998989952405535+4.303551033622749E-5i
2.6185459584742382E7                              0.9989927646981699+4.058289215957878E-5i
2.850030438518117E7                               0.998995253632277+3.807859395565795E-5i
3.1019785901381E7                                 0.9989974326629286+3.556546248685218E-5i
3.376199441111347E7                               0.9989993207253861+3.307989456555058E-5i
3.674661940736703E7                               0.9990009403584896+3.065162966528023E-5i
3.99950909720367E7                                0.9990023160762611+2.8303983105296853E-5i
4.353073364731901E7                               0.9990034730356996+2.6054360267612233E-5i
4.737893390963144E7                               0.9990044360214431+2.3914955291271948E-5i
5.156732244854974E7                               0.9990052287145113+2.1893516368250237E-5i
5.612597255954989E7                               0.9990058732123602+1.9994114752263056E-5i
6.10876160750504E7                                0.9990063897502983+1.8217868548569555E-5i
6.648787838417277E7                               0.9990067965812021+1.6563591445936962E-5i
7.23655342286968E7                                0.9990071099622163+1.5028353993304199E-5i
7.876278611187063E7                               0.9990073442282261+1.360795757798967E-5i
8.572556731909342E7                               0.9990075119094557+1.2297322334882394E-5i
9.330387172620398E7                               0.9990076238775301+1.10907989213711E-5i
1.0155211276345691E8                              0.9990076895094165+9.982414985750272E-6i
1.1052951411260243E8                              0.9990077168494702+8.96606405490851E-6i
1.2030053494233291E8                              0.9990077127619985+8.03564795150415E-6i
1.3093533273536122E8                              0.9990076830843231+7.185182876835281E-6i
1.425102670303002E8                               0.9990076327552286+6.408873712042723E-6i
1.5510844769528404E8                              0.9990075659435502+5.701166374913985E-6i
1.688203316700366E8                               0.9990074861440016+5.056779966584885E-6i
1.8374437246107325E8                              0.999007396285308+4.470728058213737E-6i
1.999877270535287E8                               0.9990072987972203+3.938327591993853E-6i
2.1766702531534636E8                              0.999007195691364+3.4552030014725476E-6i
2.3690920741826418E8                              0.9990070886152465+3.0172850628944246E-6i
2.5785243528842765E8                              0.9990069789180579+2.620806648192043E-6i
2.806470846309845E8                               0.9990068676837297+2.2622962933301967E-6i
3.0545682465154445E8                              0.999006755790851+1.938568868639411E-6i
3.3245979322709453E8                              0.9990066439429545+1.6467137062100318E-6i
3.618498759642758E8                               0.9990065327088479+1.384079210880725E-6i
3.938380983288489E8                               0.999006422554824+1.1482551141020458E-6i
4.286541408420934E8                               0.9990063138731352+9.370508007890058E-7i
4.6654798822344875E8                              0.9990062070047842+7.484727702425931E-7i
5.0779172432054037E8                              0.9990061022537748+5.807006619443808E-7i
5.526814857144614E8                               0.9990059998967301+4.320639416548942E-7i
6.015395880274857E8                               0.9990059001941657+3.0102073530552303E-7i
6.547168402004743E8                               0.9990058033866256+1.8613911005217572E-7i
7.125950633568425E8                               0.9990057096975348+8.608193908576233E-8i
7.755898323389033E8                               0.9990056193251293-4.0484079114792126E-10i
8.441534596012994E8                               0.9990055324441844-7.450047988947961E-8i
9.187782428863358E8                               0.9990054492047893-1.3731505224523156E-7i
1.000000000000004E9                               0.9990053697224185-1.898931882922395E-7i
