% Model:              abc_5_1_0.2e-6_MW - Kopie.mph
% Version:            COMSOL 5.5.0.359
% Date:               Mar 29 2022, 10:55
% Table:              Tabelle 1 - sigma_eff ((dflux.u21-dflux.u22)*2*pi/(pi*L^2)/E0/(2*mu*c0))
% w                                               Normalized effective conductivity
54005.93278542374                                 0.9988981178625626+6.872608744994479E-7i
58780.16072274924                                 0.9988981300321068+7.23884316703494E-7i
63976.439557484366                                0.9988981419136709+7.644355690339662E-7i
69632.0793976389                                  0.9988981536338634+8.09258671249072E-7i
75787.68863625945                                 0.9988981653228736+8.587004039317752E-7i
82487.46552614598                                 0.9988981771103653+9.131135983795328E-7i
89779.51553033332                                 0.9988981891214214+9.728615128551426E-7i
97716.19672696182                                 0.9988982014737227+1.0383231280378417E-6i
106354.49574860134                                0.9988982142747383+1.1098993232829903E-6i
115756.43695533059                                0.9988982276208601+1.1880197442649762E-6i
125989.52777950285                                0.9988982415961957+1.273150245390685E-6i
137127.24343984036                                0.9988982562734989+1.3658007281567335E-6i
149249.55450518322                                0.9988982717155199+1.4665331586328074E-6i
162443.50109588687                                0.9988982879778823+1.5759696819819526E-6i
176803.81784572086                                0.9988983051120421+1.6948006381611097E-6i
192433.6141115984                                 0.998898323170137+1.8237924025124532E-6i
209445.1143151473                                 0.998898342209569+1.963795150156659E-6i
227960.4637318982                                 0.9988983622988253+2.115750299640779E-6i
248112.60551377755                                0.9988983835237992+2.2806979432257668E-6i
270046.23524206877                                0.9988984059941083+2.4597842904203877E-6i
293918.83986468904                                0.9988984298507936+2.6542691648141737E-6i
319901.8284775067                                 0.9988984552739373+2.8655338207077555E-6i
348181.76306889736                                0.9988984824911622+3.095089128705405E-6i
378961.69806447235                                0.9988985117877563+3.3445842928407165E-6i
412462.63829013566                                0.9988985435175662+3.615816071399178E-6i
448925.12582186074                                0.9988985781157642+3.910738467148869E-6i
488610.9671160336                                 0.9988986161140132+4.231472802773089E-6i
531805.1128214208                                 0.9988986581574634+4.580317964467306E-6i
578817.703770128                                  0.9988987050253407+4.959760617903683E-6i
629986.2978380707                                 0.9988987576542158+5.3724851481946504E-6i
685678.2936641752                                 0.9988988171654092+5.821382900762988E-6i
746293.5686310144                                 0.9988988848965+6.309560469215887E-6i
812267.350047972                                  0.9988989624377254+6.840346379104263E-6i
884073.3401525081                                 0.9988990516742913+7.41729551382728E-6i
962227.1173675155                                 0.9988991548347442+8.04419054919445E-6i
1047289.8382363617                                0.9988992745470942+8.725038765620409E-6i
1139872.2666160525                                0.9988994139030755+9.464063153121089E-6i
1240639.1590588344                                0.9988995765308546+1.0265685505026884E-5i
1350314.0378698776                                0.9988997666788607+1.1134499007712318E-5i
1469684.3861124474                                0.998899989308692+1.207522703264023E-5i
1599607.301861491                                 0.998900250199186+1.3092664359470541E-5i
1741015.6523040226                                0.9989005560601895+1.4191595865788123E-5i
1894924.7718738236                                0.9989009146548281+1.53766869594564E-5i
2062439.752514097                                 0.9989013349266423+1.6652339280600487E-5i
2244763.3784132237                                0.9989018271280742+1.802250402711557E-5i
2443204.762186492                                 0.9989024029411596+1.9490444968431697E-5i
2659188.744512702                                 0.9989030755813181+2.105844286601933E-5i
2894266.1247167517                                0.9989038598673022+2.2727434106680708E-5i
3150124.795755334                                 0.9989047722392255+2.4496577895556103E-5i
3428601.8635565974                                0.9989058306973224+2.6362751134949012E-5i
3731696.8377327556                                0.9989070546305675+2.831997576555035E-5i
4061585.988376988                                 0.998908464499365+3.0358794163696522E-5i
4420637.972028548                                 0.9989100813316552+3.246562164144499E-5i
4811430.839003264                                 0.9989119259964405+3.462212320799856E-5i
5236770.544204666                                 0.9989140182237809+3.680468206719631E-5i
5699711.094326075                                 0.9989163753609342+3.898405045201781E-5i
6203576.476104281                                 0.9989190108828256+4.112529164048716E-5i
6751984.523072522                                 0.99892193271925+4.3188130346479447E-5i
7348872.892180388                                 0.9989251415142809+4.512782302579826E-5i
7998527.336796724                                 0.9989286289905247+4.689662557791519E-5i
8705612.479099892                                 0.9989323766411927+4.844587279838683E-5i
9475205.302806547                                 0.9989363549951195+4.972859365146844E-5i
1.0312831606721869E7                              0.9989405236830399+5.070247756607024E-5i
1.1224505680853104E7                              0.9989448324622572+5.1332901497129214E-5i
1.2216773489967931E7                              0.9989492232333345+5.159565698003218E-5i
1.3296759674662154E7                              0.9989536329266834+5.1479004710554544E-5i
1.4472218707411403E7                              0.9989579969805642+5.098474850147287E-5i
1.5751590570916245E7                              0.9989622530168659+5.012815735508598E-5i
1.7144061358519755E7                              0.9989663442795031+4.893673958827585E-5i
1.865962923181746E7                               0.9989702224439513+4.744805332175164E-5i
2.030917620904739E7                               0.9989738495255811+4.570686995409825E-5i
2.2104546299710285E7                              0.9989771987736766+4.376207148052511E-5i
2.405863054644067E7                               0.9989802545957793+4.1663647627817006E-5i
2.6185459584742382E7                              0.9989830116816744+3.9460082990613085E-5i
2.850030438518117E7                               0.998985473568267+3.7196315384481275E-5i
3.1019785901381E7                                 0.9989876508975207+3.491233423985883E-5i
3.376199441111347E7                               0.9989895595983187+3.26423945727698E-5i
3.674661940736703E7                               0.9989912191637499+3.0414758369479418E-5i
3.99950909720367E7                                0.998992651139919+2.8251844359572862E-5i
