% Model:              abc_20_4_0,8e-6_MW - Kopie.mph
% Version:            COMSOL 5.5.0.359
% Date:               Mar 28 2022, 10:52
% Table:              Tabelle 1 - sigma_eff ((dflux.u21-dflux.u22)*2*pi/(pi*L^2)/E0/(2*mu*c0))
% w                                               Normalized effective conductivity
13925.561288744648                                0.9988914771712013+1.6520789346064345E-7i
15156.607589006044                                0.998891478774582+1.7657511961740333E-7i
16496.48074098024                                 0.9988914803597414+1.8897842103563545E-7i
17954.80124687834                                 0.998891481917809+2.0250976999636577E-7i
19542.040079740553                                0.9988914834403251+2.1727157730762928E-7i
21269.59386668692                                 0.9988914849192587+2.333773508740919E-7i
23149.866718511657                                0.9988914863476177+2.5095226621376287E-7i
25196.359293170186                                0.998891487719683+2.7013391181420634E-7i
27423.765732649525                                0.9988914890312834+2.9107296987917927E-7i
29848.079169243334                                0.9988914902801167+3.139340137476591E-7i
32486.706558783815                                0.9988914914659492+3.3889634351402985E-7i
35358.59366535183                                 0.9988914925906625+3.661549127080386E-7i
38484.36109487433                                 0.9988914936587459+3.959213833389315E-7i
41886.4523543528                                  0.9988914946769869+4.2842521680905754E-7i
45589.294999810685                                0.9988914956548408+4.6391504192569086E-7i
49619.47603002908                                 0.9988914966044332+5.026600697020972E-7i
54005.93278542374                                 0.9988914975404898+5.449517797863451E-7i
58780.16072274924                                 0.9988914984804836+5.911058095030792E-7i
63976.439557484366                                0.998891499444795+6.414639986384855E-7i
69632.0793976389                                  0.9988915004567981+6.963968264075505E-7i
75787.68863625945                                 0.9988915015431087+7.563059560295833E-7i
82487.46552614598                                 0.9988915027339014+8.216271301726309E-7i
89779.51553033332                                 0.9988915040635739+8.928333069553087E-7i
97716.19672696182                                 0.9988915055710399+9.704380517536418E-7i
106354.49574860134                                0.9988915073008489+1.0549993341046007E-6i
115756.43695533059                                0.9988915093040605+1.1471234580749327E-6i
125989.52777950285                                0.9988915116392425+1.2474694664447077E-6i
137127.24343984036                                0.9988915143742009+1.3567538077449196E-6i
149249.55450518322                                0.9988915175875701+1.475755393196203E-6i
162443.50109588687                                0.9988915213705997+1.6053210928571427E-6i
176803.81784572086                                0.9988915258300859+1.7463716546696634E-6i
192433.6141115984                                 0.9988915310905703+1.8999081116854234E-6i
209445.1143151473                                 0.9988915372981519+2.0670185257341633E-6i
227960.4637318982                                 0.9988915446242672+2.2488855905027532E-6i
248112.60551377755                                0.998891553270451+2.4467944993403722E-6i
270046.23524206877                                0.9988915634739869+2.662141363067707E-6i
