% Model:              a_2e-5_MW.mph
% Version:            COMSOL 5.5.0.359
% Date:               Jun 28 2021, 18:16
% Table:              Table 7 - Line Integration 1
% w                                               Normalized effective conductivity
61.55986501483514                                 0.9990024821577111+1.3797797775967902E-8i
67.0018750350959                                  0.9990024822703906+1.2789492133677917E-8i
72.92496916841452                                 0.999002482371933+1.1864662520466509E-8i
79.37167617217558                                 0.9990024824636792+1.1017189154448142E-8i
86.38828442740453                                 0.9990024825466126+1.0241487016349174E-8i
94.02517429670142                                 0.9990024826216427+9.53246063150819E-9i
102.33717986325213                                0.9990024826895332+8.885494159036643E-9i
111.38398264826206                                0.9990024827510157+8.296376984156278E-9i
121.23054013376529                                0.99900248280656+7.761311697256031E-9i
131.94755216767086                                0.9990024828567278+7.276872679502248E-9i
143.61196859990804                                0.9990024829019507+6.839998516760676E-9i
156.30754179458174                                0.9990024829424738+6.447943394752902E-9i
170.1254279852589                                 0.9990024829786781+6.09829382044455E-9i
185.1648417912158                                 0.9990024830107639+5.788913439474286E-9i
201.53376859417352                                0.9990024830390335+5.5179538471159094E-9i
219.34973989050602                                0.9990024830636149+5.283854522294104E-9i
238.7406771860647                                 0.9990024830846731+5.0852939785121745E-9i
259.84581049292524                                0.9990024831023255+4.921196870025531E-9i
282.81667802300353                                0.999002483116755+4.790757779793769E-9i
307.81821425650804                                0.9990024831279668+4.693396318083785E-9i
335.02993419772366                                0.9990024831361414+4.6287428503886876E-9i
364.64722232127525                                0.999002483141232+4.596704036919093E-9i
396.8827354637166                                 0.9990024831433683+4.5973841676243665E-9i
431.96792973341735                                0.9990024831425786+4.631154532379464E-9i
470.1547224022139                                 0.9990024831388916+4.698596769123269E-9i
511.717300711461                                  0.9990024831323274+4.800546761590449E-9i
556.9540905800136                                 0.999002483122806+4.938069080310462E-9i
606.1898993497584                                 0.9990024831104456+5.112541460161926E-9i
659.7782479539546                                 0.9990024830952627+5.3255356795442065E-9i
718.1039092537357                                 0.9990024830771548+5.5789633875644535E-9i
781.585670768409                                  0.999002483056112+5.874987306600472E-9i
850.679341636417                                  0.9990024830321336+6.216107006508453E-9i
925.8810253973965                                 0.9990024830051921+6.605159072505237E-9i
1007.7306820944617                                0.999002482975262+7.04528339435972E-9i
1096.8160052731403                                0.9990024829422767+7.540054318795389E-9i
1193.7766417144383                                0.9990024829062162+8.093398496032085E-9i
1299.3087842004172                                0.9990024828669998+8.70968625819784E-9i
1414.1701702890239                                0.9990024828245406+9.39376701775063E-9i
1539.1855229902085                                0.9990024827788285+1.0150943647270915E-8i
1675.2524724082173                                0.9990024827297888+1.0987092833294734E-8i
1823.3480008684423                                0.9990024826773168+1.1908656911198044E-8i
1984.5354578058032                                0.9990024826213837+1.2922697120198591E-8i
2159.9721947827215                                0.9990024825618204+1.4036955268120682E-8i
2350.917875457289                                 0.9990024824986244+1.5259893006703903E-8i
2558.743520168589                                 0.9990024824316792+1.6600792394979633E-8i
2784.94135008065                                  0.9990024823609086+1.806976586127248E-8i
3031.135501567582                                 0.9990024822861951+1.9677891199661155E-8i
3299.0936877709423                                0.9990024822074913+2.14372356515799E-8i
3590.739891061055                                 0.9990024821246093+2.336097853244987E-8i
3908.168177536272                                 0.9990024820374664+2.5463491570865282E-8i
4253.657732750392                                 0.999002481946055+2.7760465228957202E-8i
4629.689226627268                                 0.9990024818502086+3.026898692993835E-8i
5038.962625065161                                 0.9990024817498058+3.3007697085655425E-8i
5484.416576121026                                 0.9990024816449109+3.5996893441006245E-8i
5969.249509970739                                 0.9990024815352605+3.925870682166419E-8i
6496.942604146125                                 0.9990024814208176+4.281724850019076E-8i
7071.284778943011                                 0.9990024813016167+4.669877336425291E-8i
7696.399902471167                                 0.9990024811774789+5.093189237658968E-8i
8376.776400682924                                 0.9990024810485018+5.5547752787063844E-8i
9117.29948498494                                  0.9990024809146583+6.058028154090963E-8i
9923.286228832565                                 0.999002480775891+6.60664273645806E-8i
10800.52374516254                                 0.9990024806323888+7.204642067303693E-8i
11755.310738783699                                0.9990024804842228+7.856405998788639E-8i
12794.50273207876                                 0.9990024803315047+8.566703984081633E-8i
13925.561288744648                                0.9990024801745337+9.340728455230612E-8i
15156.607589006044                                0.999002480013636+1.0184131539117454E-7i
16496.48074098024                                 0.9990024798491421+1.1103067527231931E-7i
17954.80124687834                                 0.9990024796816391+1.2104235674893407E-7i
19542.040079740553                                0.9990024795117932+1.3194927977553965E-7i
21269.59386668692                                 0.9990024793403365+1.4383082865115586E-7i
23149.866718511657                                0.9990024791683503+1.5677341060337037E-7i
25196.359293170186                                0.9990024789970495+1.7087107626263414E-7i
27423.765732649525                                0.9990024788280234+1.8622619848353828E-7i
29848.079169243334                                0.9990024786628663+2.0295019350273919E-7i
32486.706558783815                                0.9990024785040621+2.2116433395474274E-7i
35358.59366535183                                 0.9990024783541647+2.4100062307613993E-7i
38484.36109487433                                 0.9990024782162537+2.626026988124423E-7i
41886.4523543528                                  0.9990024780942827+2.861269025116286E-7i
45589.294999810685                                0.999002477992792+3.1174337034905074E-7i
49619.47603002908                                 0.9990024779171475+3.3963725328222707E-7i
54005.93278542374                                 0.9990024778739159+3.700100556664524E-7i
58780.16072274924                                 0.9990024778707052+4.0308103772021987E-7i
63976.439557484366                                0.999002477916734+4.3908878576900394E-7i
69632.0793976389                                  0.9990024780228857+4.782929204202407E-7i
75787.68863625945                                 0.9990024782019377+5.209759133801585E-7i
82487.46552614598                                 0.9990024784692411+5.674451401463162E-7i
89779.51553033332                                 0.9990024788428657+6.180349777331337E-7i
97716.19672696182                                 0.99900247934418+6.731092901482722E-7i
106354.49574860134                                0.9990024799985765+7.330637920270062E-7i
115756.43695533059                                0.9990024808359842+7.983290189092558E-7i
125989.52777950285                                0.9990024818919137+8.69373284266616E-7i
137127.24343984036                                0.9990024832082259+9.467058879206492E-7i
149249.55450518322                                0.9990024848345374+1.0308807458274496E-6i
162443.50109588687                                0.9990024868293609+1.122500198002907E-6i
176803.81784572086                                0.9990024892619471+1.222219122020353E-6i
192433.6141115984                                 0.9990024922140072+1.3307495180463218E-6i
209445.1143151473                                 0.9990024957822253+1.4488651595221189E-6i
227960.4637318982                                 0.9990025000807291+1.5774070436045337E-6i
248112.60551377755                                0.9990025052442278+1.7172888145541662E-6i
270046.23524206877                                0.9990025114321063+1.8695028986093947E-6i
293918.83986468904                                0.9990025188322419+2.035126927150371E-6i
319901.8284775067                                 0.9990025276666753+2.2153305572454985E-6i
348181.76306889736                                0.999002538197651+2.4113829116811427E-6i
378961.69806447235                                0.9990025507346638+2.624660251591879E-6i
412462.63829013566                                0.9990025656430302+2.856654082894454E-6i
448925.12582186074                                0.9990025833539214+3.1089798137614358E-6i
488610.9671160336                                 0.999002604376151+3.383385446683198E-6i
531805.1128214208                                 0.9990026293100521+3.6817606861497876E-6i
578817.703770128                                  0.9990026588634353+4.0061459264082525E-6i
629986.2978380707                                 0.9990026938711417+4.358741254800662E-6i
685678.2936641752                                 0.9990027353168287+4.741914917637197E-6i
746293.5686310144                                 0.9990027843592715+5.158211110673493E-6i
812267.350047972                                  0.9990028423626364+5.610356466183414E-6i
884073.3401525081                                 0.999002910931919+6.101264604246066E-6i
962227.1173675155                                 0.999002991953821+6.63403803998851E-6i
1047289.8382363617                                0.9990030876436596+7.2119663437047044E-6i
1139872.2666160525                                0.9990032006002616+7.838519007324736E-6i
1240639.1590588344                                0.9990033338671573+8.517331719783876E-6i
1350314.0378698776                                0.999003491003311+9.25218335137963E-6i
1469684.3861124474                                0.9990036761614582+1.0046961586073091E-5i
1599607.301861491                                 0.9990038941760756+1.090561327355069E-5i
1741015.6523040226                                0.9990041506583873+1.1832076215351343E-5i
1894924.7718738236                                0.9990044520991491+1.2830187049332363E-5i
2062439.752514097                                 0.9990048059753748+1.3903560256022941E-5i
2244763.3784132237                                0.9990052208572714+1.5055431806495238E-5i
2443204.762186492                                 0.999005706510427+1.6288460948456627E-5i
2659188.744512702                                 0.9990062739818608+1.7604483382498897E-5i
2894266.1247167517                                0.9990069356604467+1.9004209264030613E-5i
3150124.795755334                                 0.9990077052929548+2.048686182392984E-5i
3428601.8635565974                                0.9990085979360072+2.2049754912282607E-5i
3731696.8377327556                                0.9990096298167837+2.3687813222155267E-5i
4061585.988376988                                 0.9990108180724396+2.5393047458768315E-5i
4420637.972028548                                 0.9990121803354366+2.715400751770624E-5i
4811430.839003264                                 0.9990137341317623+2.895525200978561E-5i
5236770.544204666                                 0.9990154960665445+3.0776889840910854E-5i
5699711.094326075                                 0.9990174807838097+3.2594268627306075E-5i
6203576.476104281                                 0.9990196997148126+3.437790121467023E-5i
6751984.523072522                                 0.9990221596614391+3.6093731486726925E-5i
7348872.892180388                                 0.9990248613079916+3.770383600890034E-5i
7998527.336796724                                 0.999027797805705+3.916763345571415E-5i
8705612.479099892                                 0.9990309536157825+4.044362232855672E-5i
9475205.302806547                                 0.9990343038228859+4.149159273444627E-5i
1.0312831606721869E7                              0.9990378141210224+4.227516334061302E-5i
1.1224505680853104E7                              0.999041441618751+4.276440308919282E-5i
1.2216773489967931E7                              0.9990451365073844+4.293822824670626E-5i
1.3296759674662154E7                              0.9990488445037452+4.27862494056721E-5i
1.4472218707411403E7                              0.9990525098397374+4.2309787227045213E-5i
1.5751590570916245E7                              0.999056078461994+4.1521893504234974E-5i
1.7144061358519755E7                              0.9990595010638795+4.044635948458912E-5i
1.865962923181746E7                               0.9990627355942227+3.911585829872949E-5i
2.030917620904739E7                               0.9990657489951101+3.756949183359165E-5i
2.2104546299710285E7                              0.9990685180460548+3.5850069602361734E-5i
2.405863054644067E7                               0.9990710293505788+3.400145401072567E-5i
2.6185459584742382E7                              0.9990732785978707+3.206622868657862E-5i
2.850030438518117E7                               0.9990752693139956+3.008386622460892E-5i
3.1019785901381E7                                 0.9990770113252723+2.8089461376556482E-5i
3.376199441111347E7                               0.9990785191428292+2.61130121447187E-5i
3.674661940736703E7                               0.9990798104255492+2.4179180652053765E-5i
3.99950909720367E7                                0.9990809046264963+2.2307418552919813E-5i
4.353073364731901E7                               0.9990818218749782+2.0512350742249537E-5i
4.737893390963144E7                               0.9990825821212629+1.8804327074045275E-5i
5.156732244854974E7                               0.9990832044998608+1.719001548760011E-5i
5.612597255954989E7                               0.9990837069243691+1.5673044539617566E-5i
6.10876160750504E7                                0.9990841058308457+1.4254583312848452E-5i
6.648787838417277E7                               0.9990844160670114+1.2933877663118518E-5i
7.23655342286968E7                                0.9990846508724472+1.1708714903744006E-5i
7.876278611187063E7                               0.999084821924142+1.0575812991694884E-5i
8.572556731909342E7                               0.9990849394344469+9.53114759518915E-6i
9.330387172620398E7                               0.9990850122620177+8.570207707178198E-6i
1.0155211276345691E8                              0.999085048044018+7.688202049034775E-6i
1.1052951411260243E8                              0.9990850533278309+6.8802177309026326E-6i
1.2030053494233291E8                              0.9990850336953551+6.141338233035403E-6i
1.3093533273536122E8                              0.9990849938890479+5.46673337260682E-6i
1.425102670303002E8                               0.9990849379172148+4.851721091267619E-6i
1.5510844769528404E8                              0.9990848691462585+4.291810602800163E-6i
1.688203316700366E8                               0.9990847904119178+3.782732495107197E-6i
1.8374437246107325E8                              0.9990847040598481+3.3204540570437284E-6i
1.999877270535287E8                               0.999084612044833+2.90118989575853E-6i
2.1766702531534636E8                              0.9990845159717244+2.521405651296078E-6i
2.3690920741826418E8                              0.9990844171469981+2.177818340468728E-6i
2.5785243528842765E8                              0.9990843166324642+1.8673948169271256E-6i
2.806470846309845E8                               0.9990842152767426+1.5873470090339253E-6i
3.0545682465154445E8                              0.9990841137597745+1.335125445203262E-6i
3.3245979322709453E8                              0.9990840126270286+1.1084091202583587E-6i
3.618498759642758E8                               0.9990839123206154+9.050920766488206E-7i
3.938380983288489E8                               0.9990838132090004+7.23266696578907E-7i
4.286541408420934E8                               0.9990837156095899+5.612037493037565E-7i
4.6654798822344875E8                              0.9990836198073593+4.1733077577793824E-7i
5.0779172432054037E8                              0.9990835260677106+2.902097941130523E-7i
5.526814857144614E8                               0.9990834346426718+1.7851587823644188E-7i
6.015395880274857E8                               0.9990833457734787+8.101810278542782E-8i
6.547168402004743E8                               0.9990832596882231-3.436378901919475E-9i
7.125950633568425E8                               0.9990831765986624-7.593449876395048E-8i
7.755898323389033E8                               0.9990830966941138-1.3750553085225705E-7i
8.441534596012994E8                               0.9990830201415183-1.891262381765886E-7i
9.187782428863358E8                               0.9990829470724589-2.3172324749551455E-7i
1.000000000000004E9                               0.9990828775886234-2.661735686853381E-7i
