% Model:              b_4e-6_MW.mph
% Version:            COMSOL 5.5.0.359
% Date:               Jun 25 2021, 11:32
% Table:              Tabelle 1 - sigma_eff ((dflux.u21-dflux.u22)*2*pi/(pi*L^2)/E0/(2*mu*c0))
% w                                               Normalized effective conductivity
192433.6141115984                                 0.9990119525600685+1.1365200365403218E-6i
209445.1143151473                                 0.9990119529967563+1.2399271093189445E-6i
227960.4637318982                                 0.9990119539610879+1.352620675832784E-6i
248112.60551377755                                0.9990119555697347+1.4754183491098772E-6i
270046.23524206877                                0.9990119579613034+1.6092084025219876E-6i
293918.83986468904                                0.999011961299954+1.7549556279481018E-6i
319901.8284775067                                 0.9990119657803491+1.913707458412071E-6i
348181.76306889736                                0.9990119716327971+2.086600598189739E-6i
378961.69806447235                                0.9990119791300474+2.2748678937396714E-6i
412462.63829013566                                0.9990119885947452+2.479845736820158E-6i
448925.12582186074                                0.9990120004084999+2.7029816556651096E-6i
488610.9671160336                                 0.9990120150221526+2.945842249403227E-6i
531805.1128214208                                 0.9990120329685461+3.2101212920593894E-6i
578817.703770128                                  0.9990120548768502+3.497647881904401E-6i
629986.2978380707                                 0.9990120814897121+3.8103944209216274E-6i
685678.2936641752                                 0.9990121136829736+4.150484385176603E-6i
746293.5686310144                                 0.9990121524894737+4.520199167043987E-6i
812267.350047972                                  0.9990121991257624+4.9219839977076375E-6i
884073.3401525081                                 0.9990122550241207+5.358452094180806E-6i
962227.1173675155                                 0.9990123218688685+5.832386385701936E-6i
1047289.8382363617                                0.9990124016388924+6.346737901440389E-6i
1139872.2666160525                                0.999012496656057+6.904619573289333E-6i
1240639.1590588344                                0.9990126096408002+7.509293900572354E-6i
1350314.0378698776                                0.999012743774833+8.164152661201709E-6i
1469684.3861124474                                0.9990129027719404+8.872686086257779E-6i
1599607.301861491                                 0.9990130909562478+9.638438849039895E-6i
1741015.6523040226                                0.9990133133476734+1.0464948967401936E-5i
1894924.7718738236                                0.9990135757544633+1.1355665729354038E-5i
2062439.752514097                                 0.9990138848682931+1.2313841684461883E-5i
2244763.3784132237                                0.9990142483613003+1.3342392925677132E-5i
2443204.762186492                                 0.9990146749772039+1.4443722060339719E-5i
2659188.744512702                                 0.9990151746096727+1.561949743155033E-5i
2894266.1247167517                                0.999015758357346+1.687038314721978E-5i
3150124.795755334                                 0.9990164385394407+1.8195715628539467E-5i
3428601.8635565974                                0.9990172286542892+1.959312519952721E-5i
3731696.8377327556                                0.9990181432567409+2.1058106080016652E-5i
4061585.988376988                                 0.9990191977272975+2.2583545234051376E-5i
4420637.972028548                                 0.9990204079031909+2.4159230839229906E-5i
4811430.839003264                                 0.9990217895422832+2.5771374038660434E-5i
5236770.544204666                                 0.9990233575958455+2.7402193765315306E-5i
5699711.094326075                                 0.99902512527852+2.9029631737037102E-5i
6203576.476104281                                 0.9990271029467623+3.0627278877306444E-5i
6751984.523072522                                 0.9990292968268254+3.21646044785418E-5i
7348872.892180388                                 0.9990317076756475+3.360757574306972E-5i
7998527.336796724                                 0.9990343295017363+3.491973266696609E-5i
8705612.479099892                                 0.9990371485139093+3.6063739927607246E-5i
9475205.302806547                                 0.9990401424877953+3.70033683525317E-5i
1.0312831606721869E7                              0.999043280733658+3.770577505261112E-5i
1.1224505680853104E7                              0.9990465247993109+3.814386764659143E-5i
1.2216773489967931E7                              0.9990498299523493+3.829847518855217E-5i
1.3296759674662154E7                              0.9990531473651337+3.8160031012374317E-5i
1.4472218707411403E7                              0.999056426800382+3.772951312680517E-5i
1.5751590570916245E7                              0.9990596194978562+3.7018488030941936E-5i
1.7144061358519755E7                              0.9990626809174361+3.604824045191971E-5i
1.865962923181746E7                               0.999065573020748+3.4848115264193144E-5i
2.030917620904739E7                               0.9990682658581885+3.34533120650203E-5i
2.2104546299710285E7                              0.9990707383545006+3.1902432156478626E-5i
2.405863054644067E7                               0.9990729783125536+3.023507401812782E-5i
2.6185459584742382E7                              0.9990749817611538+2.848971914756745E-5i
2.850030438518117E7                               0.9990767518339803+2.6702063856972332E-5i
3.1019785901381E7                                 0.9990782973852433+2.4903862454653015E-5i
3.376199441111347E7                               0.9990796315280069+2.3122268643965217E-5i
3.674661940736703E7                               0.9990807702412267+2.1379608893624147E-5i
3.99950909720367E7                                0.9990817311412359+1.9693492327540656E-5i
4.353073364731901E7                               0.9990825324684658+1.807715634628517E-5i
4.737893390963144E7                               0.9990831923026071+1.6539954685618166E-5i
5.156732244854974E7                               0.999083727993366+1.508791202440168E-5i
5.612597255954989E7                               0.9990841557801406+1.3724288308637305E-5i
6.10876160750504E7                                0.9990844905660281+1.2450114263434893E-5i
6.648787838417277E7                               0.9990847458116766+1.1264675790356207E-5i
7.23655342286968E7                                0.9990849335174322+1.0165934969637036E-5i
7.876278611187063E7                               0.9990850642673422+9.150886338408464E-6i
8.572556731909342E7                               0.9990851473117212+8.2158495809716E-6i
9.330387172620398E7                               0.999085190673749+7.356705557727361E-6i
1.0155211276345691E8                              0.9990852012666752+6.569082240646129E-6i
1.1052951411260243E8                              0.9990851850130524+5.848498251906778E-6i
1.2030053494233291E8                              0.9990851469603715+5.190471439211142E-6i
1.3093533273536122E8                              0.9990850913906005+4.590598615151356E-6i
1.425102670303002E8                               0.9990850219187022+4.044613044445805E-6i
1.5510844769528404E8                              0.9990849415837968+3.5484236607710986E-6i
1.688203316700366E8                               0.9990848529271119+3.098140688375523E-6i
1.8374437246107325E8                              0.9990847580622142+2.69009141108965E-6i
1.999877270535287E8                               0.999084658734958+2.320828704310084E-6i
2.1766702531534636E8                              0.9990845563758712+1.987134934780932E-6i
2.3690920741826418E8                              0.9990844521457407+1.6860228218063592E-6i
2.5785243528842765E8                              0.9990843469780993+1.4147340566985098E-6i
2.806470846309845E8                               0.9990842416158499+1.1707359559985476E-6i
3.0545682465154445E8                              0.9990841366467886+9.517156087354791E-7i
3.3245979322709453E8                              0.9990840325375191+7.555712148250541E-7i
3.618498759642758E8                               0.9990839296628778+5.803998335417842E-7i
3.938380983288489E8                               0.9990838283324528+4.244817533442068E-7i
4.286541408420934E8                               0.9990837288137292+2.8626190675915847E-7i
4.6654798822344875E8                              0.9990836313482182+1.6432909347771976E-7i
5.0779172432054037E8                              0.9990835361641233+5.7394725719849554E-8i
5.526814857144614E8                               0.9990834434814719-3.5727769521553877E-8i
6.015395880274857E8                               0.999083353513894-1.1614132403192544E-7i
6.547168402004743E8                               0.9990832664668706-1.8488046086269747E-7i
7.125950633568425E8                               0.99908318253226-2.42922862316734E-7i
7.755898323389033E8                               0.9990831018836155-2.911971688143037E-7i
8.441534596012994E8                               0.9990830246708692-3.3058744698326284E-7i
9.187782428863358E8                               0.9990829510161582-3.619350266004255E-7i
1.000000000000004E9                               0.9990828810112844-3.8603851701762877E-7i
